chr12	20704397
chr21	9827391
chr21	9827452
chrX	108297760
chr17	33478147
chr21	9827403
chr21	9827350
chr17	33478163
chr12	20704381
chr12	127650877
chr1	91852947
chr12	20704372
chr20	35177715
chr21	9827094
chr4	1208227
chr2	172551268
chr16	33963317
chr2	133012829
chr17	33478129
chr12	20704380
chrX	108297729
chr12	127650607
chr12	20704390
chr5	71146843
chr12	20704388
chr12	20704383
chr12	20704380
chr21	9827413
chr21	9827396
chr12	20704393
chr8	38275465
chr12	20704400
chr8	70602344
chr21	9827409
chr21	9827391
chr12	20704389
chr2	133012818
chr21	9827388
chr21	9827414
chr21	9827241
chr21	9827402
chr21	9827368
chr21	9827406
chr15	45007621
chr2	133012820
chr12	20704363
chr11	85195011
chr17	33478112
chr8	70602348
chr21	9827137
